   200→   200→| **Assistant** (3) | Dashboard, Appointments, Patients |
   401→   401→| 24 | `GET /api/dashboard/admin/users` | ✅ Admin | `user.findMany`, `user.count`, `user.groupBy` (×2) | Paginated user list with role/search filters, role+status counts | **WORKING** | N/A — properly paginated |
   402→   402→| 25 | `DELETE /api/dashboard/admin/users/[id]` | ✅ Admin | `user.findUnique`, `user.delete` | Deletes user, prevents self-delete | **WORKING** | ⚠️ Cascade delete may fail if user has related records (bookings, doctor profile, etc.) — no cleanup |
   403→   403→| 26 | `PUT /api/dashboard/admin/users/[id]/status` | ✅ Admin | `user.findUnique`, `user.update` | Changes user status (Active/Block/Pending), prevents self-block | **WORKING** | N/A — validates status values |
   404→   404→| 27 | `GET /api/dashboard/admin/doctors` | ✅ Admin | `doctor.findMany` (×3), `doctorRating.groupBy` | Doctor list with search/city/specialization filters, ratings | **WORKING** | No pagination — loads all doctors |
   405→   405→| 28 | `GET /api/dashboard/admin/hospitals` | ✅ Admin | `hospital.findMany` (×2) | Hospital list with search/city filters | **WORKING** | No pagination |
   406→   406→| 29 | `GET /api/dashboard/admin/appointments` | ✅ Admin | `booking.findMany`, `booking.groupBy` | Appointment list with status/search filters | **WORKING** | Hard-coded `take: 50` — no proper pagination; no total count returned |
   407→   407→| 30 | `GET /api/dashboard/admin/blog` | ✅ Admin | `post.findMany` | Blog post list with search | **WORKING** | No pagination; returns `blogImg` field in DB but not in response mapping |
   408→   408→| 31 | `POST /api/dashboard/admin/blog` | ✅ Any auth | `post.create` | Creates blog post with auto-permalink | **WORKING** | ⚠️ Auth check only verifies `session.user` exists (any role), not specifically admin — inconsistent with GET/DELETE which require admin |
   409→   409→| 32 | `PUT /api/dashboard/admin/blog/[id]` | ✅ Any auth | `post.findUnique`, `post.update` | Updates blog post fields | **WORKING** | ⚠️ Same auth issue — any authenticated user can edit posts; doesn't check admin role |
   410→   410→| 33 | `DELETE /api/dashboard/admin/blog/[id]` | ✅ Admin | `post.findUnique`, `post.delete` | Deletes blog post | **WORKING** | N/A |
   411→   411→| 34 | `GET /api/dashboard/admin/inquiries` | ✅ Admin | `hospitalInquiry.findMany` | Lists contact inquiries with search | **WORKING** | No pagination; has unused imports (`fs`, `path`) |
   412→   412→| 35 | `PUT /api/dashboard/admin/inquiries` | ✅ Admin | `hospitalInquiry.findUnique`, `hospitalInquiry.update` | Updates inquiry status | **WORKING** | ⚠️ Frontend page sends POST for reply but this only handles status update — no reply creation |
   413→   413→| 36 | `DELETE /api/dashboard/admin/inquiries` | ✅ Admin | `hospitalInquiry.findUnique`, `hospitalInquiry.delete` | Deletes inquiry | **WORKING** | N/A |
   414→   414→| 37 | `GET /api/dashboard/doctor/stats` | ✅ Doctor | `doctor.findUnique`, 5× `booking.*`, `doctorRating.*` | Doctor dashboard stats: today's appts, patients, pending Rx, reviews | **WORKING** | N/A — comprehensive |
   415→   415→| 38 | `GET /api/dashboard/doctor/profile` | ✅ Doctor | `doctor.findUnique` (incl user) | Returns doctor profile with all fields | **WORKING** | N/A |
   416→   416→| 39 | `PUT /api/dashboard/doctor/profile` | ✅ Doctor | `user.update` (×2), `doctor.update` | Updates doctor profile and user name/image | **WORKING** | ⚠️ Two separate `user.update` calls for name and profileImg — should be one atomic update |
   417→   417→| 40 | `GET /api/dashboard/doctor/appointments` | ✅ Doctor | `doctor.findUnique`, `booking.findMany`, `booking.groupBy` | Doctor's appointments with status filter and counts | **WORKING** | No pagination |
   418→   418→| 41 | `PUT /api/dashboard/doctor/appointments/[id]/status` | ✅ Doctor (owner) | `doctor.findUnique`, `booking.findFirst`, `booking.update` | Updates appointment status with valid status check and ownership | **WORKING** | N/A — properly scoped |
   419→   419→| 42 | `GET /api/dashboard/doctor/prescriptions` | ✅ Doctor | `doctor.findUnique`, `prescription.findMany` (incl medicines/labels/suggestions) | Lists doctor's prescriptions with search | **WORKING** | No pagination |
   420→   420→| 43 | `POST /api/dashboard/doctor/prescriptions` | ✅ Doctor | `doctor.findUnique`, `prescription.create` (with nested medicines+labels) | Creates prescription linked to booking | **WORKING** | N/A — well structured with nested creates |
   421→   421→| 44 | `GET /api/dashboard/doctor/prescriptions/[id]` | ✅ Doctor (owner) | `doctor.findUnique`, `prescription.findFirst` (incl all relations) | Full prescription detail with patient, doctor, medicines, labels, suggestions | **WORKING** | N/A — comprehensive |
   422→   422→| 45 | `PUT /api/dashboard/doctor/prescriptions/[id]` | ✅ Doctor (owner) | `prescription.findFirst`, `pMedicine.deleteMany`, `pLabel.deleteMany`, `prescription.update` | Updates prescription (delete-recreate pattern for medicines/labels) | **WORKING** | ⚠️ Delete-recreate pattern is not atomic — if update fails, medicines/labels are already deleted |
   423→   423→| 46 | `GET /api/dashboard/doctor/schedule` | ✅ Doctor | `doctor.findUnique`, `doctorSchedule.findMany` | Returns doctor's weekly schedule | **WORKING** | N/A |
   424→   424→| 47 | `POST /api/dashboard/doctor/schedule` | ✅ Doctor | `doctor.findUnique`, `doctorSchedule.upsert` (×N) | Saves weekly schedule via upsert per day | **WORKING** | ⚠️ No validation of time format or day values; no removal of old schedule entries not in the new set |
   425→   425→| 48 | `GET /api/dashboard/doctor/holidays` | ✅ Doctor | `doctor.findUnique`, `doctorHoliday.findMany` | Lists doctor holidays | **WORKING** | N/A |
   426→   426→| 49 | `POST /api/dashboard/doctor/holidays` | ✅ Doctor | `doctorHoliday.create` | Creates holiday entry | **WORKING** | ⚠️ No duplicate date check — can create multiple holidays for same date |
   427→   427→| 50 | `DELETE /api/dashboard/doctor/holidays` | ✅ Doctor | `doctorHoliday.deleteMany` (scoped) | Deletes holiday by query param `id` | **WORKING** | ⚠️ Uses query param for DELETE instead of URL path param — non-RESTful |
   428→   428→| 51 | `GET /api/dashboard/doctor/gallery` | ✅ Doctor | `doctor.findUnique`, `doctorGallery.findMany` | Lists doctor gallery photos | **WORKING** | N/A |
   429→   429→| 52 | `POST /api/dashboard/doctor/gallery` | ✅ Doctor | `doctor.findUnique`, `doctorGallery.create` | Adds gallery photo (URL-only) | **WORKING** | ⚠️ No URL validation — accepts any string as image URL |
   430→   430→| 53 | `DELETE /api/dashboard/doctor/gallery` | ✅ Doctor | `doctor.findUnique`, `doctorGallery.deleteMany` (scoped) | Deletes gallery photo by query param `id` | **WORKING** | ⚠️ Uses query param for DELETE — non-RESTful |
   431→   431→| 54 | `GET /api/dashboard/doctor/patients` | ✅ Doctor | `doctor.findUnique`, `booking.findMany` (distinct), `booking.groupBy` (×2) | Lists unique patients with visit counts and last visit | **WORKING** | ⚠️ Search only filters `patientName` (walk-in), not registered user names; no pagination |
   432→   432→| 55 | `GET /api/dashboard/doctor/posts` | ✅ Doctor | `post.findMany` | Lists doctor's blog posts | **WORKING** | N/A |
   433→   433→| 56 | `POST /api/dashboard/doctor/posts` | ✅ Doctor | `post.create` | Creates blog post for doctor | **WORKING** | N/A |
   434→   434→| 57 | `PUT /api/dashboard/doctor/posts` | ✅ Doctor (owner) | `post.update` (scoped by authorId) | Updates blog post | **WORKING** | N/A — scoped correctly |
   435→   435→| 58 | `DELETE /api/dashboard/doctor/posts` | ✅ Doctor (owner) | `post.deleteMany` (scoped by authorId) | Deletes blog post by query param `id` | **WORKING** | ⚠️ Uses query param for DELETE — non-RESTful |
   436→   436→| 59 | `GET /api/dashboard/patient/stats` | ✅ Patient | 6× `booking.*`, `medicalDocument.count` | Patient dashboard: upcoming/completed appts, doctors, documents, recent activity | **WORKING** | N/A — comprehensive |
   437→   437→| 60 | `GET /api/dashboard/patient/appointments` | ✅ Patient | `booking.findMany`, `booking.groupBy` | Patient's appointments with status filter and counts | **WORKING** | No pagination despite page sending `page` param; loads all appointments |
   438→   438→| 61 | `GET /api/dashboard/patient/appointments/[id]` | ✅ Patient (owner) | `booking.findUnique` (with deep includes) | Full appointment detail: doctor, patient, chat, prescriptions, status timeline | **WORKING** | N/A — very comprehensive |
   439→   439→| 62 | `GET /api/dashboard/hospital/stats` | ✅ Hospital | `hospital.findUnique`, `doctor.count/findMany`, `booking.count/findMany`, `doctorRating.groupBy` | Hospital dashboard: doctors, appointments, ratings, recent activity | **WORKING** | N/A |
   440→   440→| 63 | `GET /api/dashboard/hospital/doctors` | ✅ Hospital | `hospital.findUnique`, `doctor.findMany` (×2), `doctorRating.groupBy` | Hospital's doctors with search/specialization filter, ratings | **WORKING** | No pagination |
   441→   441→| 64 | `GET /api/dashboard/hospital/appointments` | ✅ Hospital | `hospital.findUnique`, `booking.findMany`, `booking.groupBy`, `doctor.findMany` | Hospital's appointments with status/doctor/search filters | **WORKING** | No pagination; loads all appointments for hospital |
   442→   442→| 65 | `GET /api/dashboard/receptionist/stats` | ✅ Receptionist | `receptionist.findUnique`, 3× `booking.*`, `user.count`, `booking.findMany`, `doctor.findUnique` | Receptionist dashboard: today's appts, patients, pending, doctor info | **WORKING** | N/A |
   443→   443→| 66 | `GET /api/dashboard/receptionist/appointments` | ✅ Receptionist | `receptionist.findUnique`, `booking.findMany`, `booking.groupBy`, `doctor.findUnique` | Appointment list with status/search filter | **WORKING** | No pagination |
   444→   444→| 67 | `POST /api/dashboard/receptionist/appointments` | ✅ Receptionist | `receptionist.findUnique`, `doctor.findUnique`, `booking.count`, `booking.create` | Creates walk-in appointment with auto-generated appointment number | **WORKING** | ⚠️ Race condition in appointment number generation (count+1); no time slot validation against doctor schedule; no duplicate booking check |
   445→   445→| 68 | `PATCH /api/dashboard/receptionist/appointments` | ✅ Receptionist | `receptionist.findUnique`, `booking.findFirst`, `booking.update` | Updates appointment status (Approve/Canceled only) | **WORKING** | N/A |
   446→   446→| 69 | `GET /api/dashboard/receptionist/patients` | ✅ Receptionist | `receptionist.findUnique`, `user.findMany`, `booking.groupBy` | Patient list with search, visit count, last visit | **WORKING** | No pagination |
   447→   447→| 70 | `GET /api/dashboard/assistant/stats` | ✅ Assistant | `doctorAssistant.findUnique`, 3× `booking.*`, `user.count`, `booking.findMany`, `doctor.findUnique` | Assistant dashboard: today's appts, patients, pending, doctor info | **WORKING** | N/A — nearly identical to receptionist stats |
   448→   448→| 71 | `GET /api/dashboard/assistant/appointments` | ✅ Assistant | `doctorAssistant.findUnique`, `booking.findMany`, `booking.groupBy`, `doctor.findUnique` | Appointment list with status/search filter | **WORKING** | No pagination; read-only (no status change unlike receptionist) |
   449→   449→| 72 | `GET /api/dashboard/assistant/patients` | ✅ Assistant | `doctorAssistant.findUnique`, `user.findMany`, `booking.groupBy` | Patient list with search, visit count, last visit | **WORKING** | No pagination; identical logic to receptionist patients |
   450→   450→| 73 | `GET /api/dashboard/pharmacist/stats` | ✅ Pharmacist | `doctorPharmacist.findUnique`, 2× `prescription.count`, `prescription.findMany`, `doctor.findUnique` | Pharmacist dashboard: total/today prescriptions, pending fulfillments, doctor info | **WORKING** | ⚠️ `pendingFulfillments` = `todayPrescriptions` — no actual fulfillment tracking field exists in DB |
   451→   451→| 74 | `GET /api/dashboard/pharmacist/prescriptions` | ✅ Pharmacist | `doctorPharmacist.findUnique`, `prescription.findMany` (incl medicines/labels) | Lists prescriptions with search | **WORKING** | No pagination; no fulfillment status update capability |
   452→   452→| 75 | `GET /api/dashboard/pharmacist/medicines` | ✅ Pharmacist | `doctorPharmacist.findUnique`, `doctorMedicine.findMany` | Lists medicines with search | **WORKING** | ⚠️ `where: { userId: pharmacist.doctorId }` — filters by `userId` using doctor's ID; may be schema-correct but semantically confusing |
   453→   453→| 76 | `POST /api/dashboard/pharmacist/medicines` | ✅ Pharmacist | `doctorPharmacist.findUnique`, `doctorMedicine.create` | Creates medicine record | **WORKING** | N/A |
   454→   454→| 77 | `PUT /api/dashboard/pharmacist/medicines` | ✅ Pharmacist | `doctorPharmacist.findUnique`, `doctorMedicine.findFirst`, `doctorMedicine.update` | Updates medicine with ownership check | **WORKING** | N/A |
   455→   455→| 78 | `DELETE /api/dashboard/pharmacist/medicines` | ✅ Pharmacist | `doctorPharmacist.findUnique`, `doctorMedicine.findFirst`, `doctorMedicine.delete` | Deletes medicine with ownership check | **WORKING** | ⚠️ Uses request body for `id` in DELETE — non-RESTful; should use URL path param |
   456→   456→| 79 | `GET /api/admin/settings` | ✅ Admin | None (file system) | Reads admin settings from JSON file | **WORKING** | ⚠️ Uses filesystem instead of DB; `download/admin-settings.json` path may not exist in production deployments |
   457→   457→| 80 | `PUT /api/admin/settings` | ✅ Admin | None (file system) | Writes entire request body to JSON file | **WORKING** | 🔴 **No validation** — entire body is written as-is; could overwrite/corrupt settings; no schema enforcement |
   458→   458→
   459→   459→### Summary Statistics
   460→   460→
   461→   461→| Category | Count |
   462→   462→|----------|-------|
   463→   463→| **WORKING** | 78 handlers across 55 files |
   464→   464→| **STUB** | 1 (`GET /api`) |
   465→   465→| **BROKEN** | 0 (no runtime crashes found) |
   466→   466→| **With Auth** | 48 route files |
   467→   467→| **Without Auth (public)** | 7 route files |
   468→   468→| **MISSING Auth** | 1 route file (`admin/stats`) |
   469→   469→
   470→   470→### Status Breakdown by Section
   471→   471→
   472→   472→| Section | Routes | Auth Issues | DB Issues | Other Issues |
   473→   473→|---------|--------|-------------|-----------|-------------|
   474→   474→| Auth (6) | 6 | 0 | 0 | OTP in response body; dual auth (cookie+JWT); no rate limiting |
   475→   475→| Public (8) | 8 | 0 | 0 | No pagination on doctors/hospitals; hardcoded fallback on stats error |
   476→   476→| Patient (5) | 5 | 0 | 0 | Profile PUT missing fields; medical documents no pagination; fileUrl always empty |
   477→   477→| Admin Dashboard (10) | 10 | 🔴 1 missing + 2 inconsistent | 0 | Unused imports; no pagination on most; cascade delete risk |
   478→   478→| Doctor Dashboard (12) | 12 | 0 | 0 | No pagination on most; delete-recreate not atomic; non-RESTful DELETE by query param |
   479→   479→| Patient Dashboard (3) | 3 | 0 | 0 | No pagination |
   480→   480→| Hospital Dashboard (3) | 3 | 0 | 0 | No pagination |
   481→   481→| Receptionist (3) | 3 | 0 | 0 | Race condition in apt number; no slot validation; no pagination |
   482→   482→| Assistant (3) | 3 | 0 | 0 | No pagination; read-only |
   483→   483→| Pharmacist (3) | 3 | 0 | 0 | No fulfillment tracking; confusing userId field |
   484→   484→| Admin Settings (1) | 1 | 0 | Uses filesystem | No validation on PUT |
   485→   485→
   486→   486→### Critical Security Issues
   487→   487→
   488→   488→1. 🔴 **`GET /api/dashboard/admin/stats` — NO AUTHENTICATION CHECK**: This is the only protected route that forgot to add `getServerSession`. Anyone on the internet can read total users, revenue, recent appointments.
   489→   489→2. 🟡 **`POST/PUT /api/dashboard/admin/blog` — Weak Auth**: POST and PUT only check `session.user` exists, not that user is admin. Any authenticated user (patient, doctor) can create/edit blog posts.
   490→   490→3. 🟡 **`PUT /api/admin/settings` — No Input Validation**: Entire request body is written to filesystem as-is. Malicious or corrupted data could break the settings system.
   491→   491→4. 🟡 **`POST /api/auth/forgot-password` — OTP in Response**: Returns generated OTP in plaintext in the JSON response. Must be removed before production.
   492→   492→5. 🟡 **`POST /api/auth/register` — Open Role Registration**: Any role (admin, doctor, hospital, etc.) can be self-registered. No role restriction.
   493→   493→6. 🟡 **Dual Auth Systems**: Custom cookie-based auth in `/api/auth/login` + NextAuth JWT in `[...nextauth]`. Session cookie `doctorooms_session` is set by login but dashboard routes use `getServerSession` (NextAuth). The custom cookie is never validated by protected routes.
   494→   494→
   495→   495→### Missing Functionality
   496→   496→
   497→   497→1. **No `POST /api/dashboard/admin/inquiries`**: Frontend page sends POST to create reply messages, but the route only has GET/PUT/DELETE. Admin replies to inquiries silently fail.
   498→   498→2. **No booking creation for patients**: No `POST /api/patient/appointments` or `POST /api/bookings` exists. Patients cannot book appointments via API.
   499→   499→3. **No chat message endpoint**: Patient appointment detail includes `chatMessages` but no POST endpoint exists to send messages.

[showing lines 200-499 of 880; use offset=500 with limit to continue reading]
